NOC,Year,isHost,Gold,Total,gold_ratio,total_ratio,Avg_X_Gold,Avg_X_Total,AthletesCount,CountryNum,MedalCounts,Frequency,AvgMedalCounts
Romania,1992,0,4,18,0.015384615,0.02208589,9.25,30,306,106,317,24,13.20833333
Romania,1996,0,4,20,0.014760148,0.023752969,8.75,28.75,284,106,317,24,13.20833333
Romania,2000,0,11,26,0.036666667,0.028047465,6.5,22,252,106,317,24,13.20833333
Romania,2004,0,8,19,0.026578073,0.020518359,6.75,20.75,193,106,317,24,13.20833333
Romania,2008,0,4,9,0.013245033,0.009394572,6.75,18.5,172,106,317,24,13.20833333
Romania,2012,0,2,7,0.00660066,0.007291667,6.25,15.25,155,106,317,24,13.20833333
Romania,2016,0,1,4,0.003267974,0.004115226,3.75,9.75,121,106,317,24,13.20833333
Romania,2020,0,1,4,0.002941176,0.003703704,2,6,119,106,317,24,13.20833333
Romania,2024,0,3,9,0.009146341,0.008662175,1.75,6,144,106,317,24,13.20833333
South Korea,1948,0,0,2,0,0.00486618,0,2,48,118,320,19,16.84210526
South Korea,1952,0,0,2,0,0.004357298,0,2,22,118,320,19,16.84210526
South Korea,1956,0,0,2,0,0.004264392,0,2,36,118,320,19,16.84210526
South Korea,1964,0,0,3,0,0.005952381,0,2.25,240,118,320,19,16.84210526
South Korea,1968,0,0,2,0,0.003795066,0,2.25,66,118,320,19,16.84210526
South Korea,1972,0,0,1,0,0.001666667,0,2,43,118,320,19,16.84210526
South Korea,1976,0,1,6,0.005050505,0.009787928,0.25,3,51,118,320,19,16.84210526
South Korea,1984,0,6,19,0.026548673,0.027616279,1.75,7,240,118,320,19,16.84210526
South Korea,1988,1,12,33,0.049792531,0.044654939,4.75,14.75,551,118,320,19,16.84210526
South Korea,1992,0,12,29,0.046153846,0.035582822,7.75,21.75,322,118,320,19,16.84210526
South Korea,1996,0,7,27,0.025830258,0.032066508,9.25,27,417,118,320,19,16.84210526
South Korea,2000,0,8,28,0.026666667,0.030204962,9.75,29.25,359,118,320,19,16.84210526
South Korea,2004,0,9,30,0.029900332,0.032397408,9,28.5,344,118,320,19,16.84210526
South Korea,2008,0,13,32,0.043046358,0.033402923,9.25,29.25,329,118,320,19,16.84210526
South Korea,2012,0,13,31,0.04290429,0.032291667,10.75,30.25,312,118,320,19,16.84210526
South Korea,2016,0,9,21,0.029411765,0.021604938,11,28.5,263,118,320,19,16.84210526
South Korea,2020,0,6,20,0.017647059,0.018518519,10.25,26,338,118,320,19,16.84210526
South Korea,2024,0,13,32,0.039634146,0.030798845,10.25,26,248,118,320,19,16.84210526
Sweden,1900,0,0,1,0,0.003521127,0,1,27,123,516,30,17.2
Sweden,1908,0,8,25,0.072727273,0.077160494,8,25,276,123,516,30,17.2
Sweden,1912,1,23,65,0.225490196,0.208333333,23,65,714,123,516,30,17.2
Sweden,1920,0,19,64,0.122580645,0.146118721,12.5,38.75,404,123,516,30,17.2
Sweden,1924,0,4,29,0.031746032,0.076719577,13.5,45.75,256,123,516,30,17.2
Sweden,1928,0,7,25,0.063636364,0.076452599,13.25,45.75,139,123,516,30,17.2
Sweden,1932,0,10,24,0.08,0.064864865,10,35.5,128,123,516,30,17.2
Sweden,1936,0,6,21,0.042553191,0.049763033,6.75,24.75,231,123,516,30,17.2
Sweden,1948,0,16,44,0.115942029,0.107055961,9.75,28.5,223,123,516,30,17.2
Sweden,1952,0,12,35,0.080536913,0.076252723,11,31,355,123,516,30,17.2
Sweden,1956,0,8,19,0.052287582,0.040511727,10.5,29.75,186,123,516,30,17.2
Sweden,1960,0,1,6,0.006578947,0.013015184,9.25,26,258,123,516,30,17.2
Sweden,1964,0,2,8,0.012269939,0.015873016,5.75,17,175,123,516,30,17.2
Sweden,1968,0,2,4,0.011494253,0.007590133,3.25,9.25,186,123,516,30,17.2
Sweden,1972,0,4,16,0.020512821,0.026666667,2.25,8.5,186,123,516,30,17.2
Sweden,1976,0,4,5,0.02020202,0.008156607,3,8.25,163,123,516,30,17.2
Sweden,1980,0,3,12,0.014705882,0.019017433,3.25,9.25,201,123,516,30,17.2
Sweden,1984,0,2,19,0.008849558,0.027616279,3.25,13,254,123,516,30,17.2
Sweden,1988,0,0,11,0,0.01488498,2.25,11.75,251,123,516,30,17.2
Sweden,1992,0,1,12,0.003846154,0.014723926,1.5,13.5,252,123,516,30,17.2
Sweden,1996,0,2,8,0.007380074,0.009501188,1.25,12.5,233,123,516,30,17.2
Sweden,2000,0,4,12,0.013333333,0.012944984,1.75,10.75,198,123,516,30,17.2
Sweden,2004,0,4,7,0.013289037,0.007559395,2.75,9.75,157,123,516,30,17.2
Sweden,2008,0,0,5,0,0.005219207,2.5,8,169,123,516,30,17.2
Sweden,2012,0,1,8,0.00330033,0.008333333,2.25,8,168,123,516,30,17.2
Sweden,2016,0,2,11,0.006535948,0.011316872,1.75,7.75,186,123,516,30,17.2
Sweden,2020,0,3,9,0.008823529,0.008333333,1.5,8.25,173,123,516,30,17.2
Sweden,2024,0,4,11,0.012195122,0.010587103,2.5,9.75,173,123,516,30,17.2
Netherlands,1900,0,0,5,0,0.017605634,0,5,73,89,511,29,17.62068966
Netherlands,1908,0,0,2,0,0.00617284,0,2,218,89,511,29,17.62068966
Netherlands,1912,0,0,3,0,0.009615385,0,3,45,89,511,29,17.62068966
Netherlands,1920,0,4,11,0.025806452,0.025114155,1,5.25,213,89,511,29,17.62068966
Netherlands,1924,0,4,10,0.031746032,0.026455026,2,6.5,246,89,511,29,17.62068966
Netherlands,1928,1,6,19,0.054545455,0.058103976,3.5,10.75,384,89,511,29,17.62068966
Netherlands,1932,0,2,8,0.016,0.021621622,4,12,80,89,511,29,17.62068966
Netherlands,1936,0,6,17,0.042553191,0.04028436,4.5,13.5,227,89,511,29,17.62068966
Netherlands,1948,0,5,16,0.036231884,0.03892944,4.75,15,187,89,511,29,17.62068966
Netherlands,1952,0,0,5,0,0.010893246,3.25,11.5,180,89,511,29,17.62068966
Netherlands,1952,0,0,5,0,0.010893246,3.25,11.5,11,89,511,29,17.62068966
Netherlands,1960,0,0,3,0,0.006507592,2.75,10.25,160,89,511,29,17.62068966
Netherlands,1960,0,0,3,0,0.006507592,2.75,10.25,5,89,511,29,17.62068966
Netherlands,1964,0,2,10,0.012269939,0.01984127,1.75,8.5,158,89,511,29,17.62068966
Netherlands,1964,0,2,10,0.012269939,0.01984127,1.75,8.5,4,89,511,29,17.62068966
Netherlands,1968,0,3,7,0.017241379,0.013282732,1.25,6.25,140,89,511,29,17.62068966
Netherlands,1968,0,3,7,0.017241379,0.013282732,1.25,6.25,5,89,511,29,17.62068966
Netherlands,1972,0,3,5,0.015384615,0.008333333,2,6.25,199,89,511,29,17.62068966
Netherlands,1972,0,3,5,0.015384615,0.008333333,2,6.25,2,89,511,29,17.62068966
Netherlands,1976,0,0,5,0,0.008156607,2,6.75,175,89,511,29,17.62068966
Netherlands,1976,0,0,5,0,0.008156607,2,6.75,4,89,511,29,17.62068966
Netherlands,1980,0,0,3,0,0.004754358,1.5,5,112,89,511,29,17.62068966
Netherlands,1984,0,5,13,0.022123894,0.018895349,2,6.5,185,89,511,29,17.62068966
Netherlands,1984,0,5,13,0.022123894,0.018895349,2,6.5,13,89,511,29,17.62068966
Netherlands,1988,0,2,9,0.008298755,0.01217862,1.75,7.5,202,89,511,29,17.62068966
Netherlands,1988,0,2,9,0.008298755,0.01217862,1.75,7.5,4,89,511,29,17.62068966
Netherlands,1992,0,2,15,0.007692308,0.018404908,2.25,10,257,89,511,29,17.62068966
Netherlands,1992,0,2,15,0.007692308,0.018404908,2.25,10,4,89,511,29,17.62068966
Netherlands,1996,0,4,19,0.014760148,0.022565321,3.25,14,290,89,511,29,17.62068966
Netherlands,1996,0,4,19,0.014760148,0.022565321,3.25,14,7,89,511,29,17.62068966
Netherlands,2000,0,12,25,0.04,0.026968716,5,17,285,89,511,29,17.62068966
Netherlands,2000,0,12,25,0.04,0.026968716,5,17,8,89,511,29,17.62068966
Netherlands,2004,0,4,22,0.013289037,0.023758099,5.5,20.25,264,89,511,29,17.62068966
Netherlands,2004,0,4,22,0.013289037,0.023758099,5.5,20.25,3,89,511,29,17.62068966
Netherlands,2008,0,7,16,0.023178808,0.016701461,6.75,20.5,283,89,511,29,17.62068966
Netherlands,2008,0,7,16,0.023178808,0.016701461,6.75,20.5,4,89,511,29,17.62068966
Netherlands,2012,0,6,20,0.01980198,0.020833333,7.25,20.75,222,89,511,29,17.62068966
Netherlands,2016,0,8,19,0.026143791,0.019547325,6.25,19.25,329,89,511,29,17.62068966
Netherlands,2020,0,10,36,0.029411765,0.033333333,7.75,22.75,391,89,511,29,17.62068966
Netherlands,2024,0,15,34,0.045731707,0.032723773,9.75,27.25,449,89,511,29,17.62068966
Hungary,1896,0,2,6,0.046511628,0.049180328,2,6,18,58,531,29,18.31034483
Hungary,1900,0,1,5,0.010416667,0.017605634,1.5,5.5,34,58,531,29,18.31034483
Hungary,1904,0,2,4,0.020618557,0.014285714,1.666666667,5,9,58,531,29,18.31034483
Hungary,1908,0,3,9,0.027272727,0.027777778,2,6,107,58,531,29,18.31034483
Hungary,1912,0,3,8,0.029411765,0.025641026,2.25,6.5,207,58,531,29,18.31034483
Hungary,1924,0,2,9,0.015873016,0.023809524,2.5,7.5,140,58,531,29,18.31034483
Hungary,1928,0,4,9,0.036363636,0.027522936,3,8.75,219,58,531,29,18.31034483
Hungary,1932,0,6,16,0.048,0.043243243,3.75,10.5,118,58,531,29,18.31034483
Hungary,1936,0,10,16,0.070921986,0.037914692,5.5,12.5,335,58,531,29,18.31034483
Hungary,1948,0,10,27,0.072463768,0.065693431,7.5,17,222,58,531,29,18.31034483
Hungary,1952,0,16,42,0.10738255,0.091503268,10.5,25.25,345,58,531,29,18.31034483
Hungary,1956,0,9,26,0.058823529,0.0554371,11.25,27.75,197,58,531,29,18.31034483
Hungary,1960,0,6,21,0.039473684,0.045553145,10.25,29,312,58,531,29,18.31034483
Hungary,1964,0,10,22,0.061349693,0.043650794,10.25,27.75,319,58,531,29,18.31034483
Hungary,1968,0,10,32,0.057471264,0.060721063,8.75,25.25,303,58,531,29,18.31034483
Hungary,1972,0,6,35,0.030769231,0.058333333,8,27.5,367,58,531,29,18.31034483
Hungary,1976,0,4,22,0.02020202,0.03588907,7.5,27.75,288,58,531,29,18.31034483
Hungary,1980,0,7,32,0.034313725,0.050713154,6.75,30.25,392,58,531,29,18.31034483
Hungary,1988,0,11,23,0.045643154,0.031123139,7,28,315,58,531,29,18.31034483
Hungary,1992,0,11,30,0.042307692,0.036809816,8.25,26.75,351,58,531,29,18.31034483
Hungary,1996,0,7,21,0.025830258,0.024940618,9,26.5,315,58,531,29,18.31034483
Hungary,2000,0,8,17,0.026666667,0.018338727,9.25,22.75,238,58,531,29,18.31034483
Hungary,2004,0,8,17,0.026578073,0.018358531,8.5,21.25,258,58,531,29,18.31034483
Hungary,2008,0,3,10,0.009933775,0.010438413,6.5,16.25,216,58,531,29,18.31034483
Hungary,2012,0,8,18,0.02640264,0.01875,6.75,15.5,201,58,531,29,18.31034483
Hungary,2016,0,8,15,0.026143791,0.015432099,6.75,15,204,58,531,29,18.31034483
Hungary,2020,0,6,20,0.017647059,0.018518519,6.25,15.75,237,58,531,29,18.31034483
Hungary,2024,0,6,19,0.018292683,0.018286814,7,18,255,58,531,29,18.31034483
Serbia,1924,0,2,2,0.015873016,0.005291005,2,2,116,113,112,6,18.66666667
Serbia,1928,0,1,5,0.009090909,0.01529052,1,5,86,113,112,6,18.66666667
Serbia,1936,0,0,1,0,0.002369668,0,1,173,113,112,6,18.66666667
Serbia,1948,0,0,2,0,0.00486618,0.75,2.5,162,113,112,6,18.66666667
Serbia,1952,0,1,3,0.006711409,0.006535948,0.5,2.75,194,113,112,6,18.66666667
Serbia,1956,0,0,3,0,0.006396588,0.25,2.25,37,113,112,6,18.66666667
Serbia,1960,0,1,2,0.006578947,0.004338395,0.5,2.5,185,113,112,6,18.66666667
Serbia,1964,0,2,5,0.012269939,0.009920635,1,3.25,123,113,112,6,18.66666667
Serbia,1968,0,3,8,0.017241379,0.015180266,1.5,4.5,130,113,112,6,18.66666667
Serbia,1972,0,2,5,0.01025641,0.008333333,2,5,212,113,112,6,18.66666667
Serbia,1976,0,2,8,0.01010101,0.013050571,2.25,6.5,95,113,112,6,18.66666667
Serbia,1980,0,2,9,0.009803922,0.014263074,2.25,7.5,180,113,112,6,18.66666667
Serbia,1984,0,7,18,0.030973451,0.026162791,3.25,10,154,113,112,6,18.66666667
Serbia,1988,0,3,12,0.012448133,0.01623816,3.5,11.75,183,113,112,6,18.66666667
Serbia,2008,0,0,3,0,0.003131524,0.5,3,97,113,112,6,18.66666667
Serbia,2012,0,1,4,0.00330033,0.004166667,0.5,3,134,113,112,6,18.66666667
Serbia,2016,0,2,8,0.006535948,0.008230453,0.75,4.25,127,113,112,6,18.66666667
Serbia,2020,0,3,9,0.008823529,0.008333333,1.5,6,110,113,112,6,18.66666667
Serbia,2024,0,3,5,0.009146341,0.00481232,2.25,6.5,135,113,112,6,18.66666667
Ukraine,1996,0,9,23,0.033210332,0.027315914,9,23,351,136,151,8,18.875
Ukraine,2000,0,3,23,0.01,0.024811219,3,23,368,136,151,8,18.875
Ukraine,2004,0,8,22,0.026578073,0.023758099,8,22,357,136,151,8,18.875
Ukraine,2008,0,7,22,0.023178808,0.022964509,6.75,22.5,327,136,151,8,18.875
Ukraine,2012,0,5,19,0.01650165,0.019791667,5.75,21.5,304,136,151,8,18.875
Ukraine,2016,0,2,11,0.006535948,0.011316872,5.5,18.5,272,136,151,8,18.875
Ukraine,2020,0,1,19,0.002941176,0.017592593,3.75,17.75,225,136,151,8,18.875
Ukraine,2024,0,3,12,0.009146341,0.011549567,2.75,15.25,212,136,151,8,18.875
Australia,1896,0,2,2,0.046511628,0.016393443,2,2,5,6,600,29,20.68965517
Australia,1900,0,2,5,0.020833333,0.017605634,2,3.5,6,6,600,29,20.68965517
Australia,1904,0,0,4,0,0.014285714,1.333333333,3.666666667,6,6,600,29,20.68965517
Australia,1920,0,0,3,0,0.006849315,1,3.5,29,6,600,29,20.68965517
Australia,1924,0,3,6,0.023809524,0.015873016,1.25,4.5,60,6,600,29,20.68965517
Australia,1928,0,1,4,0.009090909,0.012232416,1,4.25,29,6,600,29,20.68965517
Australia,1932,0,3,5,0.024,0.013513514,1.75,4.5,20,6,600,29,20.68965517
Australia,1936,0,0,1,0,0.002369668,1.75,4,39,6,600,29,20.68965517
Australia,1948,0,2,13,0.014492754,0.03163017,1.5,5.75,103,6,600,29,20.68965517
Australia,1952,0,6,11,0.040268456,0.023965142,2.75,7.5,140,6,600,29,20.68965517
Australia,1956,1,13,35,0.08496732,0.074626866,5.25,15,412,6,600,29,20.68965517
Australia,1960,0,8,22,0.052631579,0.047722343,7.25,20.25,280,6,600,29,20.68965517
Australia,1964,0,6,18,0.036809816,0.035714286,8.25,21.5,392,6,600,29,20.68965517
Australia,1968,0,5,17,0.028735632,0.032258065,8,23,224,6,600,29,20.68965517
Australia,1972,0,8,17,0.041025641,0.028333333,6.75,18.5,266,6,600,29,20.68965517
Australia,1976,0,0,5,0,0.008156607,4.75,14.25,274,6,600,29,20.68965517
Australia,1980,0,2,9,0.009803922,0.014263074,3.75,12,190,6,600,29,20.68965517
Australia,1984,0,4,24,0.017699115,0.034883721,3.5,13.75,337,6,600,29,20.68965517
Australia,1988,0,3,14,0.012448133,0.01894452,2.25,13,339,6,600,29,20.68965517
Australia,1992,0,7,27,0.026923077,0.033128834,4,18.5,390,6,600,29,20.68965517
Australia,1996,0,9,41,0.033210332,0.048693587,5.75,26.5,550,6,600,29,20.68965517
Australia,2000,1,16,58,0.053333333,0.062567422,8.75,35,788,6,600,29,20.68965517
Australia,2004,0,17,50,0.056478405,0.05399568,12.25,44,601,6,600,29,20.68965517
Australia,2008,0,14,46,0.046357616,0.048016701,14,48.75,570,6,600,29,20.68965517
Australia,2012,0,8,35,0.02640264,0.036458333,13.75,47.25,514,6,600,29,20.68965517
Australia,2016,0,8,29,0.026143791,0.029835391,11.75,40,518,6,600,29,20.68965517
Australia,2020,0,17,46,0.05,0.042592593,11.75,39,638,6,600,29,20.68965517
Australia,2024,0,18,53,0.054878049,0.051010587,12.75,40.75,649,6,600,29,20.68965517
Italy,1900,0,3,5,0.03125,0.017605634,3,5,36,67,663,31,21.38709677
Italy,1908,0,2,4,0.018181818,0.012345679,2,4,97,67,663,31,21.38709677
Italy,1912,0,3,6,0.029411765,0.019230769,3,6,96,67,663,31,21.38709677
Italy,1920,0,13,23,0.083870968,0.052511416,5.25,9.5,291,67,663,31,21.38709677
Italy,1924,0,8,16,0.063492063,0.042328042,6.5,12.25,333,67,663,31,21.38709677
Italy,1928,0,7,19,0.063636364,0.058103976,7.75,16,273,67,663,31,21.38709677
Italy,1932,0,12,36,0.096,0.097297297,10,23.5,154,67,663,31,21.38709677
Italy,1936,0,9,27,0.063829787,0.063981043,9,24.5,349,67,663,31,21.38709677
Italy,1948,0,8,27,0.057971014,0.065693431,9,27.25,310,67,663,31,21.38709677
Italy,1952,0,8,21,0.053691275,0.045751634,9.25,27.75,376,67,663,31,21.38709677
Italy,1956,0,8,25,0.052287582,0.053304904,8.25,25,207,67,663,31,21.38709677
Italy,1960,1,13,36,0.085526316,0.078091106,9.25,27.25,402,67,663,31,21.38709677
Italy,1964,0,10,27,0.061349693,0.053571429,9.75,27.25,256,67,663,31,21.38709677
Italy,1968,0,3,16,0.017241379,0.030360531,8.5,26,268,67,663,31,21.38709677
Italy,1972,0,5,18,0.025641026,0.03,7.75,24.25,345,67,663,31,21.38709677
Italy,1976,0,2,13,0.01010101,0.021207178,5,18.5,312,67,663,31,21.38709677
Italy,1980,0,8,15,0.039215686,0.023771791,4.5,15.5,203,67,663,31,21.38709677
Italy,1984,0,14,32,0.061946903,0.046511628,7.25,19.5,368,67,663,31,21.38709677
Italy,1988,0,6,14,0.024896266,0.01894452,7.5,18.5,374,67,663,31,21.38709677
Italy,1992,0,6,19,0.023076923,0.023312883,8.5,20,431,67,663,31,21.38709677
Italy,1996,0,13,35,0.04797048,0.041567696,9.75,25,460,67,663,31,21.38709677
Italy,2000,0,13,34,0.043333333,0.036677454,9.5,25.5,457,67,663,31,21.38709677
Italy,2004,0,10,32,0.033222591,0.034557235,10.5,30,474,67,663,31,21.38709677
Italy,2008,0,8,27,0.026490066,0.028183716,11,32,459,67,663,31,21.38709677
Italy,2012,0,8,28,0.02640264,0.029166667,9.75,30.25,382,67,663,31,21.38709677
Italy,2016,0,8,28,0.026143791,0.028806584,8.5,28.75,399,67,663,31,21.38709677
Italy,2020,0,10,40,0.029411765,0.037037037,8.5,30.75,524,67,663,31,21.38709677
Italy,2024,0,12,40,0.036585366,0.038498556,9.5,34,610,67,663,31,21.38709677
Japan,1920,0,0,2,0,0.00456621,0,2,26,70,544,24,22.66666667
Japan,1924,0,0,1,0,0.002645503,0,1,37,70,544,24,22.66666667
Japan,1928,0,2,5,0.018181818,0.01529052,2,5,56,70,544,24,22.66666667
Japan,1932,0,7,18,0.056,0.048648649,2.25,6.5,203,70,544,24,22.66666667
Japan,1936,0,6,20,0.042553191,0.047393365,3.75,11,325,70,544,24,22.66666667
Japan,1952,0,1,9,0.006711409,0.019607843,4,13,133,70,544,24,22.66666667
Japan,1956,0,4,19,0.026143791,0.040511727,4.5,16.5,222,70,544,24,22.66666667
Japan,1960,0,4,18,0.026315789,0.039045553,3.75,16.5,278,70,544,24,22.66666667
Japan,1964,1,16,29,0.098159509,0.057539683,6.25,18.75,456,70,544,24,22.66666667
Japan,1968,0,11,25,0.063218391,0.04743833,8.75,22.75,289,70,544,24,22.66666667
Japan,1972,0,13,29,0.066666667,0.048333333,11,25.25,293,70,544,24,22.66666667
Japan,1976,0,9,25,0.045454545,0.040783034,12.25,27,328,70,544,24,22.66666667
Japan,1984,0,10,32,0.044247788,0.046511628,10.75,27.75,365,70,544,24,22.66666667
Japan,1988,0,4,14,0.01659751,0.01894452,9,25,412,70,544,24,22.66666667
Japan,1992,0,3,22,0.011538462,0.026993865,6.5,23.25,392,70,544,24,22.66666667
Japan,1996,0,3,14,0.011070111,0.016627078,5,20.5,448,70,544,24,22.66666667
Japan,2000,0,5,18,0.016666667,0.019417476,3.75,17,363,70,544,24,22.66666667
Japan,2004,0,16,37,0.053156146,0.039956803,6.75,22.75,414,70,544,24,22.66666667
Japan,2008,0,9,25,0.029801325,0.026096033,8.25,23.5,457,70,544,24,22.66666667
Japan,2012,0,7,38,0.02310231,0.039583333,9.25,29.5,399,70,544,24,22.66666667
Japan,2016,0,12,41,0.039215686,0.04218107,11,35.25,436,70,544,24,22.66666667
Japan,2020,1,27,58,0.079411765,0.053703704,13.75,40.5,787,70,544,24,22.66666667
Japan,2024,0,20,45,0.06097561,0.043310876,16.5,45.5,598,70,544,24,22.66666667
France,1896,0,5,11,0.11627907,0.090163934,5,11,26,46,817,31,26.35483871
France,1900,1,27,103,0.28125,0.362676056,16,57,1071,46,817,31,26.35483871
France,1904,0,0,1,0,0.003571429,10.66666667,38.33333333,2,46,817,31,26.35483871
France,1908,0,5,19,0.045454545,0.058641975,9.25,33.5,319,46,817,31,26.35483871
France,1912,0,7,14,0.068627451,0.044871795,9.75,34.25,232,46,817,31,26.35483871
France,1920,0,9,41,0.058064516,0.093607306,5.25,18.75,452,46,817,31,26.35483871
France,1924,1,13,38,0.103174603,0.100529101,8.5,28,636,46,817,31,26.35483871
France,1928,0,6,21,0.054545455,0.064220183,8.75,28.5,422,46,817,31,26.35483871
France,1932,0,11,20,0.088,0.054054054,9.75,30,159,46,817,31,26.35483871
France,1936,0,7,19,0.04964539,0.045023697,9.25,24.5,303,46,817,31,26.35483871
France,1948,0,10,29,0.072463768,0.070559611,8.5,22.25,433,46,817,31,26.35483871
France,1952,0,6,18,0.040268456,0.039215686,8.5,21.5,408,46,817,31,26.35483871
France,1956,0,4,14,0.026143791,0.029850746,6.75,20,227,46,817,31,26.35483871
France,1960,0,0,5,0,0.010845987,5,16.5,363,46,817,31,26.35483871
France,1964,0,1,15,0.006134969,0.029761905,2.75,13,214,46,817,31,26.35483871
France,1968,0,7,15,0.040229885,0.028462998,3,12.25,311,46,817,31,26.35483871
France,1972,0,2,13,0.01025641,0.021666667,2.5,12,356,46,817,31,26.35483871
France,1976,0,2,9,0.01010101,0.014681892,3,13,302,46,817,31,26.35483871
France,1980,0,6,14,0.029411765,0.022187005,4.25,12.75,200,46,817,31,26.35483871
France,1984,0,5,28,0.022123894,0.040697674,3.75,16,354,46,817,31,26.35483871
France,1988,0,6,16,0.024896266,0.02165088,4.75,16.75,413,46,817,31,26.35483871
France,1992,0,8,29,0.030769231,0.035582822,6.25,21.75,486,46,817,31,26.35483871
France,1996,0,15,37,0.055350554,0.043942993,8.5,27.5,453,46,817,31,26.35483871
France,2000,0,13,38,0.043333333,0.040992449,10.5,30,470,46,817,31,26.35483871
France,2004,0,11,33,0.03654485,0.035637149,11.75,34.25,461,46,817,31,26.35483871
France,2008,0,7,43,0.023178808,0.044885177,11.5,37.75,448,46,817,31,26.35483871
France,2012,0,11,35,0.03630363,0.036458333,10.5,37.25,426,46,817,31,26.35483871
France,2016,0,10,42,0.032679739,0.043209877,9.75,38.25,512,46,817,31,26.35483871
France,2020,0,10,33,0.029411765,0.030555556,9.5,38.25,538,46,817,31,26.35483871
France,2024,1,16,64,0.048780488,0.06159769,11.75,43.5,801,46,817,31,26.35483871
Great Britain,1896,0,2,7,0.046511628,0.057377049,2,7,25,51,981,31,31.64516129
Great Britain,1900,0,15,31,0.15625,0.10915493,8.5,19,146,51,981,31,31.64516129
Great Britain,1904,0,1,2,0.010309278,0.007142857,6,13.33333333,6,51,981,31,31.64516129
Great Britain,1908,0,56,146,0.509090909,0.450617284,18.5,46.5,972,51,981,31,31.64516129
Great Britain,1912,0,10,41,0.098039216,0.131410256,20.5,55,461,51,981,31,31.64516129
Great Britain,1920,0,14,42,0.090322581,0.095890411,20.25,57.75,345,51,981,31,31.64516129
Great Britain,1924,0,9,34,0.071428571,0.08994709,22.25,65.75,428,51,981,31,31.64516129
Great Britain,1928,0,3,20,0.027272727,0.06116208,9,34.25,354,51,981,31,31.64516129
Great Britain,1932,0,5,17,0.04,0.045945946,7.75,28.25,170,51,981,31,31.64516129
Great Britain,1936,0,4,14,0.028368794,0.033175355,5.25,21.25,250,51,981,31,31.64516129
Great Britain,1948,0,3,23,0.02173913,0.055961071,3.75,18.5,590,51,981,31,31.64516129
Great Britain,1952,0,1,11,0.006711409,0.023965142,3.25,16.25,401,51,981,31,31.64516129
Great Britain,1956,0,6,24,0.039215686,0.051172708,3.5,18,283,51,981,31,31.64516129
Great Britain,1960,0,2,20,0.013157895,0.043383948,3,19.5,389,51,981,31,31.64516129
Great Britain,1964,0,4,18,0.024539877,0.035714286,3.25,18.25,301,51,981,31,31.64516129
Great Britain,1968,0,5,13,0.028735632,0.024667932,4.25,18.75,328,51,981,31,31.64516129
Great Britain,1972,0,4,18,0.020512821,0.03,3.75,17.25,433,51,981,31,31.64516129
Great Britain,1976,0,3,13,0.015151515,0.021207178,4,15.5,353,51,981,31,31.64516129
Great Britain,1980,0,5,21,0.024509804,0.033280507,4.25,16.25,328,51,981,31,31.64516129
Great Britain,1984,0,5,37,0.022123894,0.05377907,4.25,22.25,509,51,981,31,31.64516129
Great Britain,1988,0,5,24,0.020746888,0.032476319,4.5,23.75,472,51,981,31,31.64516129
Great Britain,1992,0,5,20,0.019230769,0.024539877,5,25.5,512,51,981,31,31.64516129
Great Britain,1996,0,1,15,0.003690037,0.017814727,4,24,391,51,981,31,31.64516129
Great Britain,2000,0,11,28,0.036666667,0.030204962,5.5,21.75,415,51,981,31,31.64516129
Great Britain,2004,0,9,30,0.029900332,0.032397408,6.5,23.25,360,51,981,31,31.64516129
Great Britain,2008,0,19,51,0.062913907,0.053235908,10,31,420,51,981,31,31.64516129
Great Britain,2012,0,29,65,0.095709571,0.067708333,17,43.5,684,51,981,31,31.64516129
Great Britain,2016,0,27,67,0.088235294,0.068930041,21,53.25,478,51,981,31,31.64516129
Great Britain,2020,0,22,64,0.064705882,0.059259259,24.25,61.75,548,51,981,31,31.64516129
Great Britain,2024,0,14,65,0.042682927,0.062560154,23,65.25,533,51,981,31,31.64516129
Germany,1896,0,6,13,0.139534884,0.106557377,6,13,94,49,704,22,32
Germany,1900,0,4,9,0.041666667,0.031690141,5,11,103,49,704,22,32
Germany,1904,0,4,15,0.041237113,0.053571429,4.666666667,12.33333333,55,49,704,22,32
Germany,1908,0,3,13,0.027272727,0.040123457,4.25,12.5,148,49,704,22,32
Germany,1912,0,5,25,0.049019608,0.080128205,4,15.5,312,49,704,22,32
Germany,1928,0,10,31,0.090909091,0.094801223,5.5,21,399,49,704,22,32
Germany,1932,0,5,24,0.04,0.064864865,5.75,23.25,202,49,704,22,32
Germany,1936,1,38,101,0.269503546,0.239336493,14.5,45.25,581,49,704,22,32
Germany,1952,0,0,24,0,0.052287582,13.25,45,365,49,704,22,32
Germany,1992,0,33,82,0.126923077,0.100613497,19,57.75,653,49,704,22,32
Germany,1996,0,20,65,0.073800738,0.07719715,22.75,68,626,49,704,22,32
Germany,2000,0,13,56,0.043333333,0.060409924,16.5,56.75,567,49,704,22,32
Germany,2004,0,13,49,0.043189369,0.052915767,19.75,63,592,49,704,22,32
Germany,2008,0,16,41,0.052980132,0.042797495,15.5,52.75,558,49,704,22,32
Germany,2012,0,11,44,0.03630363,0.045833333,13.25,47.5,510,49,704,22,32
Germany,2016,0,17,42,0.055555556,0.043209877,14.25,44,536,49,704,22,32
Germany,2020,0,10,37,0.029411765,0.034259259,13.5,41,597,49,704,22,32
