Country,Year,Sport,Event,Gold,Total_Medals
France,2004,Athletics,Athletics Women's 4 x 100 metres Relay,0,4
France,2004,Boxing,Boxing Men's Flyweight,0,1
France,2004,Canoeing,"Canoeing Men's Canadian Singles, Slalom",1,1
France,2004,Canoeing,"Canoeing Men's Kayak Singles, Slalom",1,2
France,2004,Cycling,"Cycling Men's 1,000 metres Time Trial",0,1
France,2004,Cycling,"Cycling Men's Mountainbike, Cross-Country",1,1
France,2004,Cycling,Cycling Men's Team Sprint,0,3
France,2004,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",5,5
France,2004,Fencing,"Fencing Men's Foil, Individual",1,1
France,2004,Fencing,"Fencing Men's Sabre, Team",3,3
France,2004,Fencing,"Fencing Men's epee, Team",4,4
France,2004,Fencing,"Fencing Women's epee, Individual",0,2
France,2004,Fencing,"Fencing Women's epee, Team",0,4
France,2004,Gymnastics,Gymnastics Women's Uneven Bars,1,1
France,2004,Judo,Judo Women's Extra-Lightweight,0,1
France,2004,Rowing,Rowing Men's Double Sculls,2,2
France,2004,Rowing,Rowing Men's Lightweight Double Sculls,0,2
France,2004,Sailing,Sailing Men's Two Person Keelboat,0,2
France,2004,Sailing,Sailing Women's Windsurfer,1,1
France,2004,Swimming,Swimming Men's 100 metres Breaststroke,0,1
France,2004,Swimming,Swimming Women's 100 metres Backstroke,0,1
France,2004,Swimming,Swimming Women's 200 metres Freestyle,0,1
France,2004,Swimming,Swimming Women's 400 metres Freestyle,1,1
France,2004,Swimming,Swimming Women's 50 metres Freestyle,0,1
France,2004,Swimming,Swimming Women's 800 metres Freestyle,0,1
France,2004,Taekwondo,Taekwondo Men's Heavyweight,0,1
France,2004,Taekwondo,Taekwondo Women's Heavyweight,0,1
France,2004,Tennis,Tennis Women's Singles,0,1
France,2004,Wrestling,"Wrestling Women's Lightweight, Freestyle",0,1
France,2004,Wrestling,"Wrestling Women's Middleweight, Freestyle",0,1
France,2008,Archery,Archery Women's Team,0,3
France,2008,Athletics,"Athletics Men's 1,500 metres",0,1
France,2008,Athletics,"Athletics Men's 3,000 metres Steeplechase",0,1
France,2008,Boxing,Boxing Men's Featherweight,0,1
France,2008,Boxing,Boxing Men's Light-Welterweight,0,1
France,2008,Boxing,Boxing Men's Lightweight,0,1
France,2008,Canoeing,"Canoeing Men's Kayak Singles, Slalom",0,1
France,2008,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",0,2
France,2008,Cycling,"Cycling Men's Mountainbike, Cross-Country",1,2
France,2008,Cycling,Cycling Men's Sprint,0,1
France,2008,Cycling,Cycling Men's Team Sprint,0,4
France,2008,Cycling,Cycling Women's BMX,1,2
France,2008,Fencing,"Fencing Men's Sabre, Individual",0,1
France,2008,Fencing,"Fencing Men's Sabre, Team",3,3
France,2008,Fencing,"Fencing Men's epee, Individual",0,1
France,2008,Fencing,"Fencing Men's epee, Team",3,3
France,2008,Gymnastics,Gymnastics Men's Horse Vault,0,1
France,2008,Gymnastics,Gymnastics Men's Individual All-Around,0,1
France,2008,Handball,Handball Men's Handball,15,15
France,2008,Judo,Judo Men's Half-Lightweight,0,1
France,2008,Judo,Judo Men's Heavyweight,0,1
France,2008,Judo,Judo Women's Half-Heavyweight,0,1
France,2008,Judo,Judo Women's Half-Middleweight,0,1
France,2008,Rowing,Rowing Men's Coxless Fours,0,4
France,2008,Rowing,Rowing Men's Quadruple Sculls,0,4
France,2008,Sailing,Sailing Men's Two Person Dinghy,0,2
France,2008,Sailing,Sailing Men's Windsurfer,0,1
France,2008,Sailing,Sailing Mixed One Person Dinghy,0,1
France,2008,Shooting,Shooting Men's Skeet,0,1
France,2008,Swimming,Swimming Men's 100 metres Breaststroke,0,1
France,2008,Swimming,Swimming Men's 100 metres Freestyle,1,1
France,2008,Swimming,Swimming Men's 200 metres Breaststroke,0,1
France,2008,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,0,6
France,2008,Swimming,Swimming Men's 50 metres Freestyle,0,2
France,2008,Taekwondo,Taekwondo Women's Welterweight,0,1
France,2008,Weightlifting,Weightlifting Men's Lightweight,0,1
France,2008,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",0,1
France,2008,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",1,1
France,2012,Athletics,"Athletics Men's 3,000 metres Steeplechase",0,1
France,2012,Athletics,Athletics Men's 4 x 100 metres Relay,0,4
France,2012,Athletics,Athletics Men's Pole Vault,1,1
France,2012,Basketball,Basketball Women's Basketball,0,12
France,2012,Canoeing,"Canoeing Men's Canadian Singles, Slalom",1,1
France,2012,Canoeing,"Canoeing Women's Kayak Singles, Slalom",1,1
France,2012,Cycling,Cycling Men's Omnium,0,1
France,2012,Cycling,Cycling Men's Sprint,0,1
France,2012,Cycling,Cycling Men's Team Sprint,0,3
France,2012,Cycling,"Cycling Women's Mountainbike, Cross-Country",1,1
France,2012,Gymnastics,Gymnastics Men's Parallel Bars,0,1
France,2012,Handball,Handball Men's Handball,15,15
France,2012,Judo,Judo Men's Heavyweight,1,1
France,2012,Judo,Judo Men's Lightweight,0,1
France,2012,Judo,Judo Women's Half-Heavyweight,0,1
France,2012,Judo,Judo Women's Half-Lightweight,0,1
France,2012,Judo,Judo Women's Half-Middleweight,0,1
France,2012,Judo,Judo Women's Lightweight,0,1
France,2012,Judo,Judo Women's Middleweight,1,1
France,2012,Rowing,Rowing Men's Coxless Pairs,0,2
France,2012,Sailing,Sailing Men's One Person Heavyweight Dinghy,0,1
France,2012,Shooting,"Shooting Women's Air Pistol, 10 metres",0,1
France,2012,Shooting,Shooting Women's Trap,0,1
France,2012,Swimming,Swimming Men's 200 metres Freestyle,1,1
France,2012,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,6,6
France,2012,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,0,5
France,2012,Swimming,Swimming Men's 50 metres Freestyle,1,1
France,2012,Swimming,Swimming Women's 200 metres Freestyle,0,1
France,2012,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,0,6
France,2012,Swimming,Swimming Women's 400 metres Freestyle,1,1
France,2012,Taekwondo,Taekwondo Women's Featherweight,0,1
France,2012,Taekwondo,Taekwondo Women's Heavyweight,0,1
France,2012,Tennis,Tennis Men's Doubles,0,4
France,2012,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",0,1
France,2016,Archery,Archery Men's Individual,0,1
France,2016,Athletics,Athletics Men's 110 metres Hurdles,0,1
France,2016,Athletics,Athletics Men's 200 metres,0,1
France,2016,Athletics,"Athletics Men's 3,000 metres Steeplechase",0,1
France,2016,Athletics,Athletics Men's Decathlon,0,1
France,2016,Athletics,Athletics Men's Pole Vault,0,1
France,2016,Athletics,Athletics Women's Discus Throw,0,1
France,2016,Boxing,Boxing Men's Light-Heavyweight,0,1
France,2016,Boxing,Boxing Men's Lightweight,0,1
France,2016,Boxing,Boxing Men's Super-Heavyweight,1,1
France,2016,Boxing,Boxing Men's Welterweight,0,1
France,2016,Boxing,Boxing Women's Flyweight,0,1
France,2016,Boxing,Boxing Women's Lightweight,1,1
France,2016,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",0,2
France,2016,Canoeing,"Canoeing Men's Canadian Singles, Slalom",1,1
France,2016,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",0,1
France,2016,Cycling,Cycling Men's Team Sprint,0,3
France,2016,Equestrianism,"Equestrianism Mixed Jumping, Team",4,4
France,2016,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",0,1
France,2016,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",4,4
France,2016,Fencing,"Fencing Men's Foil, Team",0,4
France,2016,Fencing,"Fencing Men's epee, Individual",0,1
France,2016,Fencing,"Fencing Men's epee, Team",4,4
France,2016,Handball,Handball Men's Handball,0,15
France,2016,Handball,Handball Women's Handball,0,16
France,2016,Judo,Judo Men's Half-Heavyweight,0,1
France,2016,Judo,Judo Men's Heavyweight,1,1
France,2016,Judo,Judo Women's Half-Heavyweight,0,1
France,2016,Judo,Judo Women's Half-Middleweight,0,1
France,2016,Judo,Judo Women's Heavyweight,1,1
France,2016,Modern Pentathlon,Modern Pentathlon Women's Individual,0,1
France,2016,Rowing,Rowing Men's Lightweight Coxless Fours,0,4
France,2016,Rowing,Rowing Men's Lightweight Double Sculls,2,2
France,2016,Sailing,Sailing Men's Windsurfer,0,1
France,2016,Sailing,Sailing Women's Two Person Dinghy,0,2
France,2016,Sailing,Sailing Women's Windsurfer,1,1
France,2016,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",0,1
France,2016,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0,1
France,2016,Swimming,Swimming Men's 10 kilometres Open Water,0,1
France,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,0,6
France,2016,Swimming,Swimming Men's 50 metres Freestyle,0,1
France,2016,Taekwondo,Taekwondo Women's Welterweight,0,1
France,2020,Athletics,Men's Decathlon,0,1
France,2020,Basketball,Men Team,0,12
France,2020,Basketball,Women Team,0,12
France,2020,Cycling Track,Men's Madison Team,0,3
France,2020,Cycling Track,Men's Team Sprint Team,0,4
France,2020,Equestrian,Eventing Team,0,3
France,2020,Fencing,Men's Foil Team,4,4
France,2020,Fencing,Men's Épée Individual,1,1
France,2020,Fencing,Women's Foil Team,0,4
France,2020,Fencing,Women's Sabre Individual,0,1
France,2020,Fencing,Women's Sabre Team,0,4
France,2020,Handball,Men Team,16,16
France,2020,Handball,Women Team,16,16
France,2020,Judo,Men +100 kg,0,1
France,2020,Judo,Men -60 kg,0,1
France,2020,Judo,Mixed Team,11,11
France,2020,Judo,Women +78 kg,0,1
France,2020,Judo,Women -52 kg,0,1
France,2020,Judo,Women -57 kg,0,1
France,2020,Judo,Women -63 kg,1,1
France,2020,Judo,Women -78 kg,0,1
France,2020,Karate,Men's Kumite -67kg,1,1
France,2020,Rowing,Lightweight Women's Double Sculls Team,0,2
France,2020,Rowing,Men's Double Sculls Team,2,2
France,2020,Rugby Sevens,Women Team,0,13
France,2020,Sailing,Men's Windsurfer - RS:X,0,1
France,2020,Sailing,Women's Two Person Dinghy - 470 Team,0,2
France,2020,Sailing,Women's Windsurfer - RS:X,0,1
France,2020,Shooting,25m Rapid Fire Pistol Men,1,1
France,2020,Swimming,Men's 50m Freestyle,0,1
France,2020,Taekwondo,Women +67kg,0,1
France,2020,Triathlon,Mixed Relay Team,0,5
France,2020,Volleyball,Men Team,12,12
France,2024,3x3 Basketball,Men,0,4
France,2024,Archery,Men's Team,0,3
France,2024,Archery,Women's Individual,0,1
France,2024,Athletics,Women's 100m Hurdles,0,1
France,2024,Basketball,Men,0,12
France,2024,Basketball,Women,0,12
France,2024,Boxing,Men's +92kg,0,1
France,2024,Boxing,Men's 51kg,0,1
France,2024,Boxing,Men's 63.5kg,0,1
France,2024,Breaking,B-Boys,0,1
France,2024,Canoe Slalom,Men's Canoe Single,1,1
France,2024,Canoe Slalom,Men's Kayak Single,0,1
France,2024,Canoe Slalom,Women's Kayak Cross,0,1
France,2024,Cycling BMX Freestyle,Men's Park,0,1
France,2024,Cycling BMX Racing,Men,1,3
France,2024,Cycling Mountain Bike,Men's Cross-country,0,1
France,2024,Cycling Mountain Bike,Women's Cross-country,1,1
France,2024,Cycling Road,Men's Road Race,0,2
France,2024,Cycling Track,Men's Omnium,1,1
France,2024,Equestrian,Eventing Team,0,4
France,2024,Equestrian,Jumping Team,0,4
France,2024,Fencing,Men's Foil Team,0,4
France,2024,Fencing,Men's Sabre Team,0,4
France,2024,Fencing,Men's Épée Individual,0,1
France,2024,Fencing,Women's Sabre Individual,1,2
France,2024,Fencing,Women's Épée Individual,0,1
France,2024,Fencing,Women's Épée Team,0,4
France,2024,Football,Men,0,21
France,2024,Handball,Women,0,17
France,2024,Judo,Men +100 kg,1,1
France,2024,Judo,Men -60 kg,0,1
France,2024,Judo,Men -73 kg,0,1
France,2024,Judo,Men -90 kg,0,1
France,2024,Judo,Mixed Team,14,14
France,2024,Judo,Women +78 kg,0,1
France,2024,Judo,Women -48 kg,0,1
France,2024,Judo,Women -52 kg,0,1
France,2024,Judo,Women -57 kg,0,1
France,2024,Judo,Women -63 kg,0,1
France,2024,Modern Pentathlon,Women's Individual,0,1
France,2024,Rugby Sevens,Men,13,13
France,2024,Sailing,Women's Kite,0,1
France,2024,Sailing,Women's Skiff,0,2
France,2024,Shooting,25m Pistol Women,0,1
France,2024,Surfing,Men,1,1
France,2024,Surfing,Women,0,1
France,2024,Swimming,Men's 200m Breaststroke,1,1
France,2024,Swimming,Men's 200m Butterfly,1,1
France,2024,Swimming,Men's 200m Individual Medley,1,1
France,2024,Swimming,Men's 4 x 100m Medley Relay,0,6
France,2024,Swimming,Men's 400m Individual Medley,1,1
France,2024,Swimming,Men's 50m Freestyle,0,1
France,2024,Swimming,Women's 1500m Freestyle,0,1
France,2024,Table Tennis,Men's Singles,0,1
France,2024,Table Tennis,Men's Team,0,3
France,2024,Taekwondo,Men -58kg,0,1
France,2024,Taekwondo,Women +67kg,1,1
France,2024,Triathlon,Men's Individual,0,1
France,2024,Triathlon,Women's Individual,1,1
France,2024,Volleyball,Men,13,13
Gabon,2012,Taekwondo,Taekwondo Men's Heavyweight,0,1
Georgia,1996,Judo,Judo Men's Half-Middleweight,0,1
Georgia,1996,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",0,1
Georgia,2000,Boxing,Boxing Men's Heavyweight,0,1
Georgia,2000,Judo,Judo Men's Half-Lightweight,0,1
Georgia,2000,Weightlifting,Weightlifting Men's Light-Heavyweight,0,1
Georgia,2000,Wrestling,"Wrestling Men's Heavyweight, Freestyle",0,1
Georgia,2000,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",0,1
Georgia,2000,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",0,1
Georgia,2004,Judo,Judo Men's Extra-Lightweight,0,1
Georgia,2004,Judo,Judo Men's Middleweight,1,1
Georgia,2004,Weightlifting,Weightlifting Men's Light-Heavyweight,1,1
Georgia,2004,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",0,1
Georgia,2008,Judo,Judo Men's Middleweight,1,1
Georgia,2008,Shooting,"Shooting Women's Air Pistol, 10 metres",0,1
Georgia,2008,Wrestling,"Wrestling Men's Heavyweight, Freestyle",0,1
Georgia,2008,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",1,1
Georgia,2008,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",1,1
Georgia,2008,Wrestling,"Wrestling Men's Welterweight, Freestyle",0,1
Georgia,2012,Judo,Judo Men's Half-Lightweight,1,1
Georgia,2012,Wrestling,"Wrestling Men's Featherweight, Freestyle",0,1
Georgia,2012,Wrestling,"Wrestling Men's Heavyweight, Freestyle",0,1
Georgia,2012,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",0,1
Georgia,2012,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",0,1
Georgia,2012,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",0,1
Georgia,2012,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",0,1
Georgia,2016,Judo,Judo Men's Lightweight,0,1
Georgia,2016,Judo,Judo Men's Middleweight,0,1
Georgia,2016,Weightlifting,Weightlifting Men's Super-Heavyweight,1,2
Georgia,2016,Wrestling,"Wrestling Men's Featherweight, Freestyle",1,1
Georgia,2016,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",0,1
Georgia,2016,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",0,1
Georgia,2020,Judo,Men +100 kg,0,1
Georgia,2020,Judo,Men -66 kg,0,1
Georgia,2020,Judo,Men -73 kg,0,1
Georgia,2020,Judo,Men -90 kg,1,1
Georgia,2020,Weightlifting,Men's +109kg,1,1
Georgia,2020,Weightlifting,Men's 96kg,0,1
Georgia,2020,Wrestling,Men's Freestyle 125kg,0,1
Georgia,2020,Wrestling,Men's Greco-Roman 130kg,0,1
Georgia,2024,Boxing,Men's 63.5kg,0,1
Georgia,2024,Judo,Men -100 kg,0,1
Georgia,2024,Judo,Men -81 kg,0,1
Georgia,2024,Judo,Men -90 kg,1,1
Georgia,2024,Weightlifting,Men's +102kg,1,1
Georgia,2024,Wrestling,Men's Freestyle 125kg,1,1
Georgia,2024,Wrestling,Men's Freestyle 97kg,0,1
Germany,1896,Athletics,Athletics Men's 100 metres,0,1
Germany,1896,Cycling,"Cycling Men's Road Race, Individual",0,1
Germany,1896,Gymnastics,Gymnastics Men's Horizontal Bar,1,2
Germany,1896,Gymnastics,"Gymnastics Men's Horizontal Bar, Teams",10,10
Germany,1896,Gymnastics,Gymnastics Men's Horse Vault,1,2
Germany,1896,Gymnastics,Gymnastics Men's Parallel Bars,1,1
Germany,1896,Gymnastics,"Gymnastics Men's Parallel Bars, Teams",10,10
Germany,1896,Gymnastics,Gymnastics Men's Pommelled Horse,0,1
Germany,1896,Gymnastics,Gymnastics Men's Rings,0,1
Germany,1896,Gymnastics,Gymnastics Men's Rope Climbing,0,1
Germany,1896,Tennis,Tennis Men's Doubles,1,1
Germany,1896,Wrestling,"Wrestling Men's Unlimited Class, Greco-Roman",1,1
Germany,1900,Cycling,Cycling Men's Points Race,0,1
Germany,1900,Rowing,Rowing Men's Coxed Fours,5,16
Germany,1900,Rugby,Rugby Men's Rugby,0,15
Germany,1900,Sailing,Sailing Mixed 1-2 Ton,4,4
Germany,1900,Sailing,Sailing Mixed Open,0,4
Germany,1900,Swimming,Swimming Men's 200 metres Backstroke,1,1
Germany,1900,Swimming,Swimming Men's 200 metres Team Swimming,4,4
Germany,1904,Athletics,Athletics Men's High Jump,0,1
Germany,1904,Diving,Diving Men's Springboard,0,1
Germany,1904,Gymnastics,Gymnastics Men's Individual All-Around,0,1
Germany,1904,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",0,1
Germany,1904,Swimming,Swimming Men's 100 Yard Backstroke,1,3
Germany,1904,Swimming,Swimming Men's 220 yard Freestyle,0,1
Germany,1904,Swimming,Swimming Men's 440 Yard Breaststroke,1,2
Germany,1904,Swimming,Swimming Men's 880 yard Freestyle,1,1
Germany,1904,Swimming,Swimming Men's One Mile Freestyle,1,1
Germany,1904,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,0,1
Germany,1904,Weightlifting,Weightlifting Men's All-Around Dumbbell Contest,0,1
Germany,1904,Weightlifting,"Weightlifting Men's Unlimited, Two Hands",0,1
Germany,1904,Wrestling,"Wrestling Men's Heavyweight, Freestyle",0,1
Germany,1906,Athletics,Athletics Men's 110 metres Hurdles,0,1
Germany,1906,Athletics,"Athletics Men's 3,000 metres Walk",0,1
Germany,1906,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",0,4
Germany,1906,Diving,Diving Men's Platform,1,2
Germany,1906,Fencing,"Fencing Men's Foil, Individual",0,1
Germany,1906,Fencing,"Fencing Men's Sabre, Individual",0,1
Germany,1906,Fencing,"Fencing Men's Sabre, Individual, Three Hits",1,1
Germany,1906,Fencing,"Fencing Men's Sabre, Team",4,4
Germany,1906,Swimming,Swimming Men's 4 x 250 metres Freestyle Relay,0,4
Germany,1906,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,8,8
Germany,1906,Weightlifting,"Weightlifting Men's Unlimited, One Hand",0,1
Germany,1906,Weightlifting,"Weightlifting Men's Unlimited, Two Hands",0,2
Germany,1908,Athletics,"Athletics Men's 1,600 metres Medley Relay",0,4
Germany,1908,Athletics,Athletics Men's 800 metres,0,1
Germany,1908,Cycling,Cycling Men's Sprint,0,1
Germany,1908,Cycling,"Cycling Men's Team Pursuit, 1,980 yards",0,4
Germany,1908,Diving,Diving Men's Springboard,1,3
Germany,1908,Figure Skating,Figure Skating Mixed Pairs,2,2
Germany,1908,Figure Skating,Figure Skating Women's Singles,0,1
Germany,1908,Rowing,Rowing Men's Coxless Pairs,0,2
Germany,1908,Rowing,Rowing Men's Single Sculls,0,1
Germany,1908,Swimming,Swimming Men's 100 metres Backstroke,1,1
Germany,1908,Tennis,Tennis Men's Singles,0,1
Germany,1912,Art Competitions,Art Competitions Mixed Literature,1,1
